Max_Next_4,Min_Next_4
1774.075,1769.065
1773.084,1769.065
1772.248,1769.555
1772.248,1769.218
1772.248,1766.308
1772.248,1765.305
1771.428,1765.305
1771.718,1765.305
1771.718,1765.305
1772.645,1765.568
1774.005,1768.278
1776.588,1768.718
1777.058,1768.875
1780.568,1771.895
1780.858,1772.958
1783.638,1773.748
1783.638,1776.695
1783.638,1777.415
1783.638,1776.965
1782.055,1775.005
1780.255,1773.755
1780.115,1773.655
1780.115,1773.655
1777.65,1772.474
1777.65,1771.718
1777.65,1771.718
1776.725,1770.715
1775.385,1764.518
1775.385,1764.518
1773.888,1764.518
1772.648,1764.518
1772.648,1766.595
1772.925,1769.285
1772.925,1768.118
1772.925,1768.118
1772.925,1765.385
1772.625,1765.385
1772.868,1765.385
1772.868,1765.385
1772.868,1766.735
1773.695,1766.735
1776.568,1766.735
1776.918,1766.735
1778.515,1769.358
1778.515,1769.358
1778.515,1769.358
1778.515,1769.808
1777.915,1770.345
1776.298,1770.345
1780.158,1770.345
1782.528,1771.315
1782.528,1771.315
1784.378,1773.795
1784.378,1779.248
1784.378,1778.958
1784.378,1777.558
1784.175,1775.705
1782.368,1775.705
1779.828,1775.705
1780.415,1775.705
1781.408,1775.855
1781.408,1778.075
1781.408,1778.768
1781.408,1779.295
1781.218,1779.415
1781.218,1777.108
1781.218,1776.108
1781.218,1775.825
1780.425,1775.355
1777.675,1775.355
1777.645,1775.355
1777.688,1775.355
1777.998,1775.378
1777.998,1775.788
1778.885,1775.685
1779.225,1775.685
1779.365,1775.685
1779.365,1775.685
1779.365,1777.255
1779.455,1776.75
1780.238,1776.75
1780.428,1776.75
1780.428,1776.75
1780.705,1777.568
1781.175,1778.305
1781.458,1778.305
1781.798,1778.815
1783.325,1778.915
1783.515,1779.305
1785.388,1781.005
1785.915,1781.005
1785.915,1782.685
1785.915,1783.205
1787.038,1783.248
1787.038,1783.248
1787.038,1783.248
1787.038,1783.248
1786.738,1783.415
1786.268,1783.415
1788.135,1783.585
1788.135,1783.818
1788.135,1783.858
1788.135,1784.568
1787.975,1784.568
1787.925,1784.568
1788.715,1784.568
1789.268,1785.298
1791.778,1785.535
1794.618,1786.945
1794.618,1787.585
1794.618,1788.758
1794.675,1789.248
1794.675,1790.868
1794.675,1790.858
1794.835,1790.858
1795.078,1790.858
1796.985,1790.858
1798.198,1792.345
1798.815,1792.955
1799.418,1794.685
1807.225,1794.685
1809.988,1795.378
1809.988,1797.265
1809.988,1799.015
1809.988,1803.378
1808.518,1802.948
1808.518,1802.948
1808.765,1802.948
1810.188,1802.948
1810.898,1803.778
1810.898,1804.749
1813.238,1806.524
1815.085,1806.524
1815.085,1807.305
1815.085,1807.278
1815.085,1807.278
1814.158,1806.455
1812.585,1804.818
1812.198,1804.818
1812.198,1804.818
1811.958,1804.818
1811.958,1805.408
1811.958,1807.298
1811.958,1807.298
1815.035,1807.298
1815.035,1808.378
1815.035,1809.035
1815.035,1810.238
1815.818,1811.988
1817.178,1812.045
1817.178,1812.045
1817.178,1812.655
1817.178,1813.685
1816.098,1813.515
1816.098,1813.515
1815.648,1813.168
1815.648,1813.168
1815.648,1813.168
1815.648,1813.168
1815.005,1813.305
1815.005,1813.848
1814.945,1813.848
1814.958,1813.848
1815.448,1813.848
1815.448,1811.709
1815.448,1811.709
1815.448,1811.034
1815.088,1810.408
1813.195,1810.408
1813.408,1810.408
1813.688,1810.408
1814.665,1810.878
1814.665,1811.448
1814.665,1811.448
1815.325,1811.448
1815.325,1811.448
1815.325,1811.588
1815.325,1812.078
1814.748,1811.928
1814.198,1808.612
1813.485,1808.612
1813.485,1808.612
1812.698,1808.612
1810.988,1808.646
1810.755,1808.785
1810.688,1809.318
1811.125,1809.545
1811.125,1809.218
1811.125,1807.784
1811.125,1807.784
1811.055,1807.405
1811.588,1807.405
1812.725,1807.405
1814.295,1807.405
1814.295,1809.688
1814.295,1809.688
1814.295,1810.625
1814.225,1810.625
1815.385,1810.625
1816.804,1810.625
1816.804,1811.368
1817.655,1812.865
1824.899,1813.758
1826.278,1813.758
1826.278,1813.965
1826.278,1816.855
1826.278,1822.0
1827.135,1822.0
1827.135,1822.0
1829.945,1822.608
1832.338,1823.868
1832.338,1823.868
1832.338,1824.088
1832.338,1827.368
1830.865,1826.418
1830.168,1825.495
1829.195,1821.335
1829.035,1821.335
1827.815,1819.424
1825.835,1816.325
1824.858,1816.325
1826.158,1816.325
1826.158,1816.325
1826.158,1812.638
1826.158,1812.638
1824.548,1812.638
1820.778,1812.638
1820.778,1813.725
1822.465,1813.725
1823.918,1813.725
1826.868,1816.115
1826.868,1818.344
1828.368,1820.488
1828.708,1823.315
1829.415,1824.614
1829.455,1825.738
1829.455,1825.768
1829.455,1825.358
1829.455,1825.358
1827.198,1824.748
1827.198,1824.748
1827.208,1824.748
1829.295,1824.748
1829.295,1825.358
1829.295,1826.425
1829.295,1826.845
1829.958,1827.785
1830.468,1827.998
1830.468,1828.005
1830.468,1828.568
1830.468,1827.625
1830.108,1827.625
1830.088,1827.625
1830.948,1827.625
1831.618,1827.765
1831.618,1827.995
1831.618,1829.155
1831.618,1829.125
1831.728,1829.125
1831.728,1829.125
1831.728,1828.915
1831.728,1827.705
1830.985,1827.705
1830.688,1827.705
1830.858,1827.305
1830.858,1827.305
1830.858,1826.328
1830.858,1826.138
1830.058,1826.138
1828.928,1826.138
1829.598,1826.138
1829.858,1826.318
1832.145,1827.328
1835.818,1827.328
1837.138,1828.414
1837.158,1828.964
1837.158,1831.31
1837.158,1833.555
1837.158,1834.018
1836.355,1832.728
1835.975,1832.728
1835.975,1832.728
1835.975,1832.568
1835.975,1832.568
1835.588,1832.238
1835.588,1831.828
1835.588,1830.488
1835.588,1830.488
1835.535,1830.488
1837.795,1830.488
1840.218,1831.358
1842.558,1832.918
1843.348,1834.538
1843.348,1836.955
1843.348,1837.479
1843.348,1837.479
1841.578,1837.479
1841.578,1836.395
1841.578,1834.738
1841.578,1834.738
1841.055,1834.738
1838.658,1834.738
1838.658,1834.645
1840.228,1834.645
1840.228,1834.645
1841.388,1834.645
1842.175,1837.725
1842.505,1837.725
1842.968,1838.398
1843.025,1839.768
1843.808,1840.068
1843.808,1839.708
1843.808,1836.885
1843.808,1836.885
1842.555,1835.428
1841.855,1834.698
1841.128,1834.698
1843.238,1834.698
1843.238,1833.938
1843.238,1830.454
1843.238,1829.418
1841.108,1829.418
1837.318,1829.418
1837.318,1829.418
1837.318,1823.648
1836.898,1823.648
1834.595,1823.648
1834.368,1823.648
1834.468,1825.128
1835.328,1829.075
1838.148,1830.295
1838.188,1832.535
1838.874,1832.928
1838.874,1835.018
1838.874,1836.018
1838.874,1835.285
1839.158,1835.285
1840.018,1835.285
1840.388,1835.285
1840.388,1837.435
1840.784,1838.578
1840.784,1838.914
1840.784,1838.688
1842.128,1838.688
1842.208,1838.688
1842.208,1838.688
1842.208,1840.098
1842.208,1840.098
1841.708,1840.078
1841.708,1840.078
1841.708,1840.078
1841.708,1839.528
1841.518,1839.235
1841.468,1839.235
1842.534,1839.235
1842.534,1839.235
1842.534,1838.189
1842.534,1838.189
1842.388,1837.908
1841.348,1837.908
1840.488,1837.878
1841.048,1837.878
1842.028,1837.878
1844.385,1837.878
1844.688,1837.895
1844.688,1840.578
1844.688,1840.695
1844.688,1841.695
1843.218,1841.695
1843.138,1841.575
1842.855,1841.368
1842.855,1840.218
1842.855,1839.848
1842.855,1839.848
1841.728,1838.865
1841.388,1838.345
1841.388,1837.778
1842.228,1837.778
1842.428,1837.778
1843.655,1837.778
1844.128,1840.478
1844.128,1840.888
1844.128,1840.985
1844.128,1839.395
1843.458,1837.718
1843.458,1837.718
1843.185,1837.718
1843.185,1837.718
1843.185,1839.458
1843.185,1839.458
1842.145,1839.458
1843.628,1839.458
1844.255,1838.678
1844.255,1838.628
1844.255,1838.628
1844.255,1838.628
1840.288,1838.405
1840.288,1838.405
1841.775,1838.405
1842.888,1838.405
1842.888,1838.538
1842.888,1838.665
1842.888,1840.658
1842.708,1840.658
1843.843,1839.748
1843.843,1839.428
1847.564,1833.074
1847.564,1833.074
1847.564,1833.074
1848.088,1833.074
1848.088,1835.188
1848.088,1837.668
1848.088,1837.238
1847.234,1833.488
1846.514,1832.628
1843.135,1828.988
1838.858,1828.988
1836.738,1828.988
1835.048,1828.988
1834.025,1830.485
1834.025,1831.428
1835.088,1831.545
1835.628,1832.345
1835.628,1832.345
1835.628,1832.978
1836.518,1833.588
1836.518,1833.588
1836.518,1833.655
1836.518,1834.568
1837.265,1834.568
1837.315,1834.705
1837.315,1834.705
1837.315,1834.705
1837.315,1835.925
1837.485,1836.005
1837.485,1835.535
1837.485,1835.535
1838.735,1835.535
1839.038,1835.535
1839.128,1836.335
1839.128,1835.798
1839.128,1833.515
1839.128,1832.948
1838.848,1832.948
1837.715,1832.948
1838.508,1832.948
1838.795,1834.505
1839.285,1835.045
1839.285,1834.734
1839.285,1834.734
1839.285,1834.734
1839.028,1834.734
1839.238,1835.565
1839.238,1836.528
1839.238,1836.725
1839.285,1836.725
1839.578,1836.105
1839.578,1836.035
1839.578,1836.035
1839.578,1836.035
1839.448,1836.035
1839.448,1837.585
1839.448,1836.665
1839.448,1836.665
1839.735,1836.665
1840.848,1836.665
1841.305,1838.273
1842.158,1838.728
1842.308,1839.055
1842.308,1839.778
1842.308,1839.358
1842.308,1839.0
1841.685,1839.0
1841.718,1839.0
1841.718,1838.218
1841.718,1837.558
1841.718,1834.788
1840.688,1833.198
1840.555,1821.808
1838.738,1821.808
1836.288,1821.808
1833.918,1821.808
1832.355,1826.648
1832.688,1826.648
1832.688,1827.925
1833.978,1829.865
1833.978,1830.049
1833.978,1830.783
1833.978,1827.378
1833.168,1827.378
1832.778,1827.378
1831.758,1827.378
1831.775,1828.215
1833.065,1829.025
1833.065,1829.025
1834.285,1829.025
1834.285,1829.025
1834.688,1829.075
1838.665,1830.125
1840.095,1830.298
1840.255,1833.565
1840.938,1833.948
1846.595,1837.145
1857.288,1837.898
1863.705,1838.208
1863.705,1839.068
1863.705,1845.568
1867.018,1856.598
1868.448,1859.718
1868.448,1860.335
1868.448,1862.035
1868.448,1863.345
1866.105,1863.345
1865.948,1863.345
1865.575,1863.345
1866.308,1863.515
1866.308,1863.898
1866.308,1861.228
1866.308,1860.948
1865.494,1860.518
1864.138,1860.338
1862.585,1859.175
1862.095,1859.085
1861.945,1858.988
1861.048,1857.895
1861.595,1857.895
1862.828,1857.895
1863.944,1857.895
1865.168,1858.265
1865.465,1860.885
1865.465,1861.778
1865.465,1861.448
1865.465,1861.318
1865.118,1861.318
1864.718,1861.318
1865.162,1861.318
1865.162,1862.218
1865.162,1862.218
1865.162,1862.218
1864.538,1862.218
1866.265,1862.098
1866.265,1862.098
1866.265,1861.0
1866.265,1861.0
1866.315,1861.0
1866.785,1861.0
1866.785,1862.728
1869.148,1863.445
1869.288,1864.945
1869.288,1864.945
1869.288,1866.185
1870.198,1867.038
1871.718,1867.038
1871.718,1867.318
1871.718,1867.548
1871.718,1867.548
1871.158,1867.548
1870.888,1867.548
1870.608,1866.658
1870.608,1866.658
1870.608,1866.485
1870.608,1866.485
1869.645,1866.485
1869.645,1866.475
1869.645,1865.358
1869.645,1864.558
1868.408,1864.558
1867.678,1864.558
1867.678,1861.568
1867.678,1861.138
1867.068,1861.138
1867.068,1861.138
1867.068,1861.138
1867.068,1863.308
1866.435,1862.355
1866.095,1862.355
1865.058,1862.355
1866.478,1862.355
1866.478,1862.648
1866.478,1862.458
1866.478,1860.148
1865.158,1860.148
1864.158,1860.148
1863.565,1860.148
1864.375,1860.148
1864.408,1860.453
1864.408,1861.235
1865.738,1861.315
1866.198,1861.658
1868.358,1861.308
1870.165,1861.308
1872.478,1861.308
1872.478,1861.308
1872.478,1864.228
1874.809,1864.228
1875.168,1864.575
1875.168,1861.928
1875.168,1861.928
1875.168,1861.928
1870.828,1861.928
1870.828,1864.148
1870.265,1864.148
1870.265,1864.148
1870.265,1865.495
1871.428,1866.675
1872.258,1868.028
1873.045,1868.805
1873.285,1868.965
1873.285,1870.195
1873.285,1869.598
1873.285,1869.598
1873.185,1869.598
1872.94,1869.598
1873.058,1870.088
1873.058,1871.038
1873.058,1869.938
1873.058,1869.938
1872.528,1869.008
1871.128,1869.008
1870.685,1869.008
1870.685,1869.008
1871.265,1869.088
1871.265,1869.295
1871.618,1869.498
1871.618,1869.058
1871.618,1869.058
1871.618,1869.058
1870.908,1869.058
1870.428,1869.135
1870.428,1869.135
1870.428,1867.428
1870.428,1867.428
1869.588,1865.225
1869.578,1865.225
1868.845,1865.225
1868.968,1865.225
1868.968,1866.348
1868.968,1866.638
1868.968,1864.668
1868.418,1864.668
1867.775,1864.668
1867.308,1861.288
1866.358,1859.665
1866.148,1859.645
1865.448,1855.538
1862.398,1855.538
1862.398,1855.538
1860.898,1855.538
1861.118,1856.278
1861.118,1857.728
1861.258,1858.798
1861.258,1857.558
1861.715,1857.558
1863.828,1857.558
1863.828,1857.558
1863.828,1858.778
1863.828,1858.138
1863.168,1858.065
1861.878,1858.065
1861.798,1858.065
1861.798,1857.888
1861.798,1857.888
1864.635,1857.888
1865.318,1857.888
1866.065,1858.548
1866.065,1858.155
1866.065,1858.155
1866.065,1858.155
1863.035,1858.155
1862.725,1855.975
1862.725,1855.975
1862.125,1855.975
1860.415,1855.975
1860.685,1857.235
1860.685,1852.698
1860.685,1851.428
1860.685,1851.428
1860.318,1851.428
1858.848,1851.428
1858.848,1853.585
1862.388,1854.648
1862.388,1854.648
1862.388,1854.648
1864.028,1855.885
1864.028,1854.748
1864.028,1852.968
1864.028,1849.448
1859.095,1839.685
1857.985,1837.278
1855.075,1837.278
1853.905,1837.278
1848.568,1837.278
1848.568,1838.178
1851.028,1840.608
1851.028,1845.075
1851.028,1842.465
1851.028,1840.105
1850.185,1840.105
1845.905,1838.845
1843.565,1838.845
1842.485,1838.0
1841.938,1832.728
1841.938,1832.728
1841.838,1825.363
1838.368,1825.363
1836.778,1825.363
1834.468,1825.363
1833.438,1825.508
1835.115,1828.065
1835.378,1830.885
1835.388,1831.285
1838.908,1832.625
1840.215,1832.635
1840.215,1832.965
1840.215,1834.793
1840.215,1837.988
1840.148,1835.958
1840.148,1835.278
1840.148,1834.853
1839.778,1833.568
1838.158,1833.568
1838.158,1833.568
1838.158,1833.568
1838.158,1834.108
1837.638,1834.228
1838.425,1834.228
1839.915,1834.228
1839.915,1834.228
1841.695,1835.735
1841.945,1836.795
1842.355,1837.618
1842.355,1838.145
1842.355,1839.318
1842.355,1838.958
1841.618,1838.958
1841.618,1837.868
1842.254,1837.868
1842.254,1837.868
1842.254,1837.868
1842.254,1837.998
1841.888,1838.298
1841.455,1838.298
1841.455,1838.298
1841.455,1838.298
1841.455,1837.118
1841.355,1836.958
1841.355,1835.025
1839.408,1834.578
1838.608,1834.048
1838.515,1834.048
1839.998,1834.048
1839.998,1834.048
1839.998,1834.808
1839.998,1834.808
1838.148,1834.808
1837.815,1831.698
1837.495,1828.568
1837.495,1828.528
1836.148,1828.528
1833.608,1828.528
1833.528,1828.528
1833.528,1829.318
1834.775,1830.708
1838.628,1830.708
1838.628,1830.708
1838.628,1831.338
1838.628,1833.565
1836.968,1834.235
1836.968,1832.568
1837.908,1832.568
1838.378,1832.568
1838.378,1832.568
1839.615,1834.058
1840.488,1834.058
1845.728,1834.058
1846.718,1834.058
1847.588,1837.125
1847.588,1838.098
1849.138,1840.435
1849.958,1840.435
1849.958,1841.098
1849.958,1840.065
1849.958,1838.128
1849.168,1833.688
1844.805,1833.468
1840.895,1831.268
1839.778,1831.268
1837.415,1831.268
1837.944,1831.268
1837.944,1834.235
1837.944,1832.035
1837.944,1830.395
1837.508,1830.058
1835.704,1830.058
1835.285,1830.058
1835.285,1830.058
1835.285,1831.975
1835.285,1831.688
1835.345,1831.688
1835.824,1831.688
1835.824,1831.688
1836.065,1833.685
1836.385,1834.265
1836.825,1834.265
1836.825,1834.555
1836.825,1834.548
1836.825,1834.548
1836.788,1834.548
1837.205,1834.548
1837.698,1834.998
1837.698,1835.168
1837.698,1835.305
1839.388,1835.305
1839.388,1835.305
1839.388,1835.305
1839.388,1836.328
1839.305,1836.005
1839.305,1836.005
1840.205,1836.005
1840.205,1836.005
1840.555,1836.755
1840.555,1837.155
1840.555,1836.675
1840.555,1836.675
1839.255,1835.745
1838.675,1834.608
1838.675,1834.608
1838.445,1834.608
1837.518,1834.608
1837.518,1836.105
1838.055,1836.105
1838.055,1836.268
1838.165,1836.268
1838.165,1836.568
1838.438,1835.895
1838.438,1834.078
1838.438,1833.898
1838.438,1833.305
1837.118,1833.305
1837.118,1833.305
1837.118,1833.305
1837.118,1833.365
1836.735,1833.195
1836.735,1832.598
1836.865,1832.598
1836.865,1831.458
1836.865,1831.458
1836.865,1831.458
1836.525,1831.308
1836.948,1831.308
1837.575,1831.308
1837.575,1831.308
1839.535,1833.198
1839.535,1834.875
1839.535,1833.655
1839.535,1831.618
1836.965,1828.255
1836.014,1823.843
1835.115,1823.843
1833.563,1823.843
1834.435,1823.843
1834.435,1825.645
1834.435,1829.756
1835.195,1830.498
1836.278,1830.498
1837.498,1831.148
1839.645,1831.618
1840.868,1831.618
1842.448,1833.458
1842.448,1835.108
1842.448,1834.748
1842.448,1834.748
1845.435,1834.748
1847.648,1834.748
1847.648,1836.268
1847.648,1838.964
1847.648,1843.295
1846.928,1843.308
1846.618,1842.628
1846.578,1841.448
1846.578,1841.448
1844.339,1841.448
1843.235,1841.448
1843.235,1841.824
1842.965,1841.298
1842.945,1838.738
1842.585,1838.568
1842.508,1838.568
1841.735,1838.568
1840.635,1838.568
1840.875,1838.435
1840.875,1838.325
1840.875,1837.775
1840.875,1837.775
1839.368,1837.775
1839.445,1837.755
1839.445,1837.755
1839.445,1837.755
1840.048,1837.755
1840.048,1838.408
1841.288,1834.778
1841.288,1834.778
1841.288,1834.778
1841.288,1834.778
1837.938,1835.528
1837.938,1835.528
1837.938,1835.528
1837.898,1835.225
1837.648,1834.368
1838.008,1834.138
1838.008,1834.138
1838.008,1834.138
1838.008,1834.138
1837.025,1834.745
1837.395,1834.745
1837.468,1834.745
1837.468,1835.005
1837.468,1834.945
1837.468,1834.945
1837.128,1834.945
1836.625,1834.945
1836.625,1835.165
1836.625,1834.845
1836.625,1834.845
1835.968,1834.515
1835.965,1833.488
1835.965,1832.765
1835.765,1832.765
1835.275,1832.765
1835.125,1832.708
1835.125,1832.118
1835.055,1832.118
1835.055,1832.118
1833.918,1831.758
1834.328,1831.758
1834.328,1831.758
1834.328,1831.758
1834.328,1827.158
1833.994,1827.0
1833.994,1826.119
1833.485,1825.258
1830.658,1825.258
1830.668,1825.258
1830.668,1825.258
1830.668,1825.645
1830.668,1818.268
1829.625,1818.268
1829.055,1818.268
1828.135,1818.268
1825.638,1820.028
1828.698,1822.675
1829.975,1823.345
1829.975,1824.008
1829.975,1824.788
1829.975,1824.788
1828.218,1823.435
1827.195,1823.268
1827.718,1821.994
1827.718,1821.994
1834.224,1821.994
1834.224,1821.994
1834.224,1823.525
1838.918,1826.825
1838.918,1830.178
1838.918,1827.205
1838.918,1823.578
1837.928,1823.578
1833.988,1823.578
1828.888,1823.578
1828.888,1824.259
1828.888,1822.068
1827.178,1822.068
1827.478,1822.068
1828.405,1822.068
1829.475,1823.118
1829.475,1824.625
1829.475,1825.468
1830.215,1827.698
1830.215,1827.268
1830.215,1826.225
1830.215,1826.225
1829.389,1826.225
1828.795,1826.225
1828.795,1825.095
1828.488,1824.448
1828.828,1824.448
1828.828,1824.448
1828.828,1824.448
1828.875,1825.098
1829.288,1827.338
1829.288,1827.518
1829.288,1826.648
1829.288,1826.648
1829.098,1826.648
1829.098,1826.648
1829.098,1826.625
1829.068,1826.625
1828.548,1826.415
1828.028,1825.705
1828.028,1825.705
1828.105,1825.348
1828.465,1825.348
1828.515,1825.348
1829.795,1825.348
1832.135,1825.888
1832.245,1826.498
1833.208,1827.135
1833.488,1828.995
1834.978,1831.055
1834.978,1831.405
1834.978,1831.405
1834.978,1831.405
1834.858,1831.405
1834.858,1832.525
1835.198,1832.845
1835.775,1833.825
1836.195,1833.825
1836.325,1833.825
1839.568,1834.138
1840.795,1834.848
1840.795,1834.848
1840.795,1835.108
1840.795,1837.668
1840.625,1837.668
1842.835,1837.748
1843.065,1838.368
1843.595,1838.728
1843.595,1839.158
1843.595,1839.759
1843.595,1839.759
1847.538,1839.759
1847.538,1839.759
1847.538,1840.045
1847.538,1843.039
1846.555,1843.318
1847.258,1843.318
1847.258,1843.318
1847.258,1844.478
1847.258,1844.585
1847.158,1844.585
1846.988,1843.238
1846.485,1842.828
1846.485,1842.828
1846.485,1842.828
1846.318,1842.828
1848.198,1843.268
1848.198,1843.435
1848.198,1842.305
1850.125,1842.305
1850.678,1842.305
1855.218,1842.305
1855.242,1842.768
1855.242,1845.678
1855.242,1847.708
1855.242,1846.818
1854.228,1846.818
1854.228,1846.818
1854.228,1846.818
1854.228,1848.108
1853.818,1847.338
1853.818,1844.558
1852.198,1844.558
1850.038,1844.558
1849.248,1844.558
1849.545,1845.125
1849.895,1845.738
1849.895,1847.518
1850.578,1848.008
1852.668,1848.025
1853.155,1848.665
1853.458,1848.958
1853.568,1850.298
1853.568,1850.988
1853.568,1850.988
1853.568,1851.498
1853.154,1851.388
1853.008,1850.605
1852.948,1850.605
1853.508,1850.605
1854.598,1850.605
1854.598,1851.055
1854.598,1852.058
1854.598,1852.918
1854.528,1852.898
1854.198,1852.712
1854.198,1852.712
1853.938,1852.712
1853.938,1852.185
1853.675,1851.415
1853.675,1850.848
1853.675,1850.848
1852.855,1850.848
1852.805,1850.848
1852.805,1851.178
1853.958,1851.178
1853.958,1851.145
1854.325,1851.145
1855.248,1851.145
1857.978,1851.145
1858.258,1851.685
1858.258,1853.548
1858.258,1854.355
1858.258,1855.395
1858.225,1855.395
1858.225,1855.395
1858.225,1856.575
1858.225,1856.648
