gap,gap_segment,predicted_max_diff_open,predicted_min_diff_open
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.32,1,0.68744546,-0.62819386
2.323,1,0.68809325,-0.6288995
2.323,1,0.68809325,-0.6288995
2.323,1,0.68809325,-0.6288995
2.325,1,0.6885251,-0.6293699
2.326,1,0.68874097,-0.6296051
2.326,1,0.68874097,-0.6296051
2.326,1,0.68874097,-0.6296051
2.326,1,0.68874097,-0.6296051
2.327,1,0.6889569,-0.6298403
2.327,1,0.6889569,-0.6298403
2.327,1,0.6889569,-0.6298403
2.327,1,0.6889569,-0.6298403
2.327,1,0.6889569,-0.6298403
2.327,1,0.6889569,-0.6298403
2.327,1,0.6889569,-0.6298403
2.329,1,0.6893888,-0.6303108
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.33,1,0.68960476,-0.630546
2.331,1,0.6898207,-0.63078123
2.331,1,0.6898207,-0.63078123
2.331,1,0.6898207,-0.63078123
2.331,1,0.6898207,-0.63078123
2.331,1,0.6898207,-0.63078123
2.333,1,0.69025254,-0.6312516
2.333,1,0.69025254,-0.6312516
2.333,1,0.69025254,-0.6312516
2.333,1,0.69025254,-0.6312516
2.333,1,0.69025254,-0.6312516
2.333,1,0.69025254,-0.6312516
2.334,1,0.6904685,-0.63148683
2.334,1,0.6904685,-0.63148683
2.336,1,0.6909003,-0.63195723
2.337,1,0.6911162,-0.63219243
2.337,1,0.6911162,-0.63219243
2.339,1,0.6915481,-0.63266283
2.339,1,0.6915481,-0.63266283
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.34,1,0.691764,-0.63289803
2.341,1,0.69198,-0.6331333
2.341,1,0.69198,-0.6331333
2.343,1,0.6924118,-0.6336037
2.343,1,0.6924118,-0.6336037
2.343,1,0.6924118,-0.6336037
2.343,1,0.6924118,-0.6336037
2.343,1,0.6924118,-0.6336037
2.344,1,0.6926278,-0.63383895
2.344,1,0.6926278,-0.63383895
2.345,1,0.6928437,-0.63407415
2.346,1,0.69305956,-0.6343093
2.346,1,0.69305956,-0.6343093
2.347,1,0.6932755,-0.6345445
2.349,1,0.6937074,-0.63501495
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.35,1,0.6939233,-0.63525015
2.351,1,0.69413924,-0.6354854
2.351,1,0.69413924,-0.6354854
2.353,1,0.6945711,-0.63595575
2.353,1,0.6945711,-0.63595575
2.353,1,0.6945711,-0.63595575
2.353,1,0.6945711,-0.63595575
2.355,1,0.695003,-0.6364262
2.355,1,0.695003,-0.6364262
2.357,1,0.6954348,-0.6368966
2.357,1,0.6954348,-0.6368966
2.357,1,0.6954348,-0.6368966
2.357,1,0.6954348,-0.6368966
2.357,1,0.6954348,-0.6368966
2.357,1,0.6954348,-0.6368966
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.36,1,0.6960826,-0.6376022
2.361,1,0.69629854,-0.63783747
2.362,1,0.6965145,-0.6380727
2.362,1,0.6965145,-0.6380727
2.363,1,0.6967304,-0.63830787
2.363,1,0.6967304,-0.63830787
2.363,1,0.6967304,-0.63830787
2.363,1,0.6967304,-0.63830787
2.366,1,0.69737816,-0.6390135
2.367,1,0.6975941,-0.6392487
2.367,1,0.6975941,-0.6392487
2.369,1,0.69802594,-0.6397191
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.37,1,0.69824195,-0.6399544
2.371,1,0.69845784,-0.6401896
2.371,1,0.69845784,-0.6401896
2.371,1,0.69845784,-0.6401896
2.371,1,0.69845784,-0.6401896
2.371,1,0.69845784,-0.6401896
2.372,1,0.6986737,-0.6404248
2.373,1,0.6988897,-0.64066
2.373,1,0.6988897,-0.64066
2.373,1,0.6988897,-0.64066
2.373,1,0.6988897,-0.64066
2.373,1,0.6988897,-0.64066
2.373,1,0.6988897,-0.64066
2.374,1,0.6991056,-0.6408952
2.374,1,0.6991056,-0.6408952
2.374,1,0.6991056,-0.6408952
2.374,1,0.6991056,-0.6408952
2.375,1,0.69932157,-0.6411304
2.376,1,0.6995375,-0.6413656
2.376,1,0.6995375,-0.6413656
2.377,1,0.69975346,-0.64160085
2.377,1,0.69975346,-0.64160085
2.378,1,0.6999693,-0.641836
2.379,1,0.70018524,-0.64207125
2.379,1,0.70018524,-0.64207125
2.379,1,0.70018524,-0.64207125
2.379,1,0.70018524,-0.64207125
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.38,1,0.70040125,-0.6423065
2.381,1,0.7006171,-0.64254165
2.383,1,0.701049,-0.64301205
2.383,1,0.701049,-0.64301205
2.383,1,0.701049,-0.64301205
2.383,1,0.701049,-0.64301205
2.383,1,0.701049,-0.64301205
2.384,1,0.701265,-0.64324737
2.384,1,0.701265,-0.64324737
2.384,1,0.701265,-0.64324737
2.385,1,0.7014808,-0.64348245
2.386,1,0.70169675,-0.6437177
2.387,1,0.70191276,-0.64395297
2.387,1,0.70191276,-0.64395297
2.387,1,0.70191276,-0.64395297
2.389,1,0.70234454,-0.6444233
2.389,1,0.70234454,-0.6444233
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.39,1,0.7025605,-0.64465857
2.391,1,0.70277643,-0.64489377
2.393,1,0.70320827,-0.64536417
2.393,1,0.70320827,-0.64536417
2.394,1,0.70342416,-0.645599
2.394,1,0.70342416,-0.645599
2.396,1,0.7038535,-0.64605427
2.396,1,0.7038535,-0.64605427
2.397,1,0.70406824,-0.6462819
2.397,1,0.70406824,-0.6462819
2.397,1,0.70406824,-0.6462819
2.397,1,0.70406824,-0.6462819
2.397,1,0.70406824,-0.6462819
2.397,1,0.70406824,-0.6462819
2.397,1,0.70406824,-0.6462819
2.399,1,0.7044976,-0.6467371
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.4,1,0.7047123,-0.6469648
2.401,2,0.7088859,-0.65923667
2.401,2,0.7088859,-0.65923667
2.403,2,0.7093177,-0.65970707
2.403,2,0.7093177,-0.65970707
2.403,2,0.7093177,-0.65970707
2.403,2,0.7093177,-0.65970707
2.405,2,0.7097496,-0.6601775
2.407,2,0.7101814,-0.6606479
2.408,2,0.71039736,-0.6608831
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.41,2,0.71082926,-0.6613536
2.411,2,0.71104515,-0.6615887
2.411,2,0.71104515,-0.6615887
2.412,2,0.7112611,-0.661824
2.413,2,0.71147704,-0.6620591
2.413,2,0.71147704,-0.6620591
2.413,2,0.71147704,-0.6620591
2.413,2,0.71147704,-0.6620591
2.414,2,0.7116929,-0.6622944
2.414,2,0.7116929,-0.6622944
2.414,2,0.7116929,-0.6622944
2.416,2,0.7121247,-0.6627647
2.416,2,0.7121247,-0.6627647
2.417,2,0.7123407,-0.663
2.417,2,0.7123407,-0.663
2.417,2,0.7123407,-0.663
2.417,2,0.7123407,-0.663
2.417,2,0.7123407,-0.663
2.419,2,0.7127726,-0.66347045
2.419,2,0.7127726,-0.66347045
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.42,2,0.7129885,-0.6637056
2.423,2,0.7136363,-0.66441125
2.423,2,0.7136363,-0.66441125
2.423,2,0.7136363,-0.66441125
2.423,2,0.7136363,-0.66441125
2.423,2,0.7136363,-0.66441125
2.423,2,0.7136363,-0.66441125
2.424,2,0.7138522,-0.66464645
2.424,2,0.7138522,-0.66464645
2.424,2,0.7138522,-0.66464645
2.424,2,0.7138522,-0.66464645
2.425,2,0.7140682,-0.66488165
2.427,2,0.7145,-0.6653521
2.427,2,0.7145,-0.6653521
2.429,2,0.71493185,-0.6658225
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.43,2,0.7151478,-0.66605777
2.433,2,0.71579564,-0.6667634
2.433,2,0.71579564,-0.6667634
2.434,2,0.7160115,-0.66699857
2.435,2,0.7162274,-0.66723377
2.437,2,0.7166593,-0.66770416
2.437,2,0.7166593,-0.66770416
2.437,2,0.7166593,-0.66770416
2.437,2,0.7166593,-0.66770416
2.437,2,0.7166593,-0.66770416
2.439,2,0.7170912,-0.6681746
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.44,2,0.7173071,-0.6684098
2.443,2,0.71795493,-0.6691155
2.443,2,0.71795493,-0.6691155
2.443,2,0.71795493,-0.6691155
2.445,2,0.7183867,-0.6695858
2.445,2,0.7183867,-0.6695858
2.446,2,0.71860266,-0.6698211
2.446,2,0.71860266,-0.6698211
2.447,2,0.7188186,-0.6700563
2.447,2,0.7188186,-0.6700563
2.447,2,0.7188186,-0.6700563
2.447,2,0.7188186,-0.6700563
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.45,2,0.7194664,-0.67076194
2.451,2,0.7196823,-0.6709971
2.451,2,0.7196823,-0.6709971
2.452,2,0.7198982,-0.6712323
2.452,2,0.7198982,-0.6712323
2.453,2,0.7201142,-0.67146754
2.453,2,0.7201142,-0.67146754
2.453,2,0.7201142,-0.67146754
2.453,2,0.7201142,-0.67146754
2.453,2,0.7201142,-0.67146754
2.453,2,0.7201142,-0.67146754
2.453,2,0.7201142,-0.67146754
2.455,2,0.720546,-0.6719379
2.456,2,0.72076195,-0.67217314
2.456,2,0.72076195,-0.67217314
2.456,2,0.72076195,-0.67217314
2.456,2,0.72076195,-0.67217314
2.457,2,0.7209779,-0.6724084
2.457,2,0.7209779,-0.6724084
2.457,2,0.7209779,-0.6724084
2.457,2,0.7209779,-0.6724084
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.46,2,0.7216257,-0.673114
2.463,2,0.72227347,-0.67381966
2.463,2,0.72227347,-0.67381966
2.463,2,0.72227347,-0.67381966
2.463,2,0.72227347,-0.67381966
2.463,2,0.72227347,-0.67381966
2.463,2,0.72227347,-0.67381966
2.465,2,0.72270525,-0.67429
2.465,2,0.72270525,-0.67429
2.465,2,0.72270525,-0.67429
2.466,2,0.72292125,-0.67452526
2.466,2,0.72292125,-0.67452526
2.466,2,0.72292125,-0.67452526
2.467,2,0.7231372,-0.67476046
2.467,2,0.7231372,-0.67476046
2.467,2,0.7231372,-0.67476046
2.467,2,0.7231372,-0.67476046
2.467,2,0.7231372,-0.67476046
2.467,2,0.7231372,-0.67476046
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.47,2,0.7237849,-0.67546606
2.471,2,0.7240009,-0.6757013
2.473,2,0.7244327,-0.6761717
2.473,2,0.7244327,-0.6761717
2.473,2,0.7244327,-0.6761717
2.473,2,0.7244327,-0.6761717
2.474,2,0.72464865,-0.6764069
2.475,2,0.7248646,-0.6766422
2.475,2,0.7248646,-0.6766422
2.476,2,0.72508055,-0.6768774
2.476,2,0.72508055,-0.6768774
2.477,2,0.7252965,-0.6771126
2.477,2,0.7252965,-0.6771126
2.477,2,0.7252965,-0.6771126
2.477,2,0.7252965,-0.6771126
2.477,2,0.7252965,-0.6771126
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.48,2,0.7259443,-0.6778182
2.481,2,0.72616017,-0.6780534
2.481,2,0.72616017,-0.6780534
2.482,2,0.7263762,-0.67828864
2.483,2,0.72659206,-0.67852384
2.483,2,0.72659206,-0.67852384
2.483,2,0.72659206,-0.67852384
2.483,2,0.72659206,-0.67852384
2.483,2,0.72659206,-0.67852384
2.483,2,0.72659206,-0.67852384
2.483,2,0.72659206,-0.67852384
2.483,2,0.72659206,-0.67852384
2.484,2,0.72680795,-0.67875904
2.484,2,0.72680795,-0.67875904
2.484,2,0.72680795,-0.67875904
2.486,2,0.7272398,-0.6792294
2.487,2,0.72745574,-0.67946464
2.487,2,0.72745574,-0.67946464
2.487,2,0.72745574,-0.67946464
2.489,2,0.72788763,-0.6799351
2.489,2,0.72788763,-0.6799351
2.489,2,0.72788763,-0.6799351
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.49,2,0.7281035,-0.68017024
2.491,2,0.72831947,-0.68040544
2.493,2,0.7287513,-0.6808759
2.493,2,0.7287513,-0.6808759
2.493,2,0.7287513,-0.6808759
2.493,2,0.7287513,-0.6808759
2.493,2,0.7287513,-0.6808759
2.494,2,0.72896725,-0.6811111
2.494,2,0.72896725,-0.6811111
2.494,2,0.72896725,-0.6811111
2.494,2,0.72896725,-0.6811111
2.496,2,0.7293992,-0.68158156
2.497,2,0.72961503,-0.6818167
2.497,2,0.72961503,-0.6818167
2.497,2,0.72961503,-0.6818167
2.497,2,0.72961503,-0.6818167
2.497,2,0.72961503,-0.6818167
2.498,2,0.729831,-0.6820519
2.499,2,0.7300469,-0.6822872
2.5,2,0.7302629,-0.6825224
2.5,2,0.7302629,-0.6825224
2.5,2,0.7302629,-0.6825224
